TF	Target	WeightOfEdge
GATA2	SOX7	0.004368959926068783
TP53	ZFHX3	0.004368607420474291
TFAP2A	HELZ	0.004368492867797613
DNMT3B	PROM1	0.00436848821118474
PRDM1	ANKRD26	0.004368388094007969
EOMES	AEBP1	0.004368362948298454
KLF5	BAMBI	0.00436793826520443
ZFP42	TRIM2	0.004367874935269356
POU5F1	FAM69A	0.00436786375939846
TFAP2A	BMP2	0.004367779940366745
GATA2	HDAC9	0.004367651883512735
PRDM1	PNPLA8	0.004367604851722717
SOX17	LRIG3	0.004367583431303501
TEAD4	UNC5D	0.004367504268884659
LEF1	PPARGC1B	0.004367423243820667
EZH2	SYNE2	0.004367165267467499
HAND2	ERCC-00092	0.00436713732779026
TFAP2A	EGF	0.004366598092019558
EOMES	ETV3	0.0043665324337780476
GATA2	ZNF219	0.004366520792245865
FOXP1	PHF21A	0.004366420675069094
KLF5	RIOK1	0.004366334993392229
TRIM28	POU2AF1	0.004366321489214897
TP53	ATF6	0.0043661571107804775
CTNNB1	NCAPG	0.004366136621683836
TFAP2A	TRDN	0.004366063047200441
EZH2	E2F3	0.004366052802652121
MLLT3	LPGAT1	0.004365912638604641
EGR1	ID1	0.004365855362266302
FOXH1	UTP15	0.004365611355751753
TP53	PLK2	0.004365604370832443
HAND2	SLC46A3	0.004365413449704647
LEF1	PPPDE1	0.004365365486592054
BCL11A	MBOAT1	0.004365351051092148
GATA6	ZNF521	0.004365226253867149
SOX2	CCDC80	0.00436521926894784
NANOG	KLHL12	0.004365210887044668
AR	CXXC1	0.00436501856893301
AR	RPP40	0.004364941269159317
PRDM1	CCDC80	0.004364741966128349
CTNNB1	BAMBI	0.00436471588909626
NANOG	FAM117B	0.004364573862403631
PRDM1	DDHD2	0.004364541731774807
EZH2	SORL1	0.004364496562629938
AR	E2F3	0.004364488646388054
FOXH1	PER3	0.0043644532561302185
FOXP1	SMAD5	0.00436414172872901
FOXP1	SNAPC4	0.004364083521068096
MLLT3	NUCB2	0.004364057444036007
STAT3	DNAJC2	0.004363691434264183
ZFP42	ID1	0.004363652318716049
POU5F1	ZIC3	0.004363508429378271
HAND2	NFE2L3	0.004363324958831072
STAT3	NOL11	0.004363242071121931
FOXP1	TCOF1	0.00436299666762352
NANOG	BLM	0.004362586420029402
FOXH1	ZNF764	0.004362526815384626
CTNNB1	VIM	0.00436246395111084
STAT3	RBMX	0.0043623847886919975
GATA3	MCC	0.004362286068499088
JUND	LPIN1	0.004362199921160936
TFAP2A	NRP1	0.004361643921583891
SOX17	NKX3-1	0.004361484199762344
TFAP2A	ALCAM	0.0043611484579741955
GATA3	ETS1	0.004361070226877928
EOMES	SSFA2	0.004361045081168413
FOXP1	GATAD2A	0.00436050072312355
EZH2	SPIB	0.004360324703156948
GATA3	POLR2F	0.004360268823802471
TEAD4	CSDE1	0.004360032733529806
TEAD4	SRC	0.004359998274594545
ZFP42	TRAPPC8	0.004359779413789511
SNAI2	RORB	0.0043594734743237495
EGR1	AES	0.004359353333711624
FOXH1	ZBTB10	0.004359336569905281
AR	HNRNPAB	0.004359214100986719
FOXP1	SRSF10	0.004359120037406683
SNAI2	ISL1	0.0043590134009718895
EOMES	ZNF24	0.004359001759439707
STAT3	KIAA0528	0.0043588862754404545
HAND2	GPSM2	0.004358802456408739
LEF1	PLAGL1	0.004358777776360512
GATA2	SIPA1L2	0.00435864320024848
HAND2	AMN1	0.0043586366809904575
FOXH1	ISL1	0.00435845460742712
FOXP1	ESPL1	0.004358401522040367
AR	SOX5	0.004358118865638971
EZH2	SMARCD1	0.004358093254268169
DNMT3B	ATG4C	0.004357978235930204
AR	GDAP1	0.004357876256108284
JUND	AFF4	0.004357874859124422
STAT3	RND3	0.004357322119176388
NANOG	VPS13C	0.004356871359050274
SOX2	ESCO2	0.004356870427727699
POU5F1	PRSS23	0.004356666002422571
GATA2	AKAP2	0.004356335382908583
SOX2	BLM	0.0043562897481024265
TFAP2A	SYNE2	0.00435617845505476
TRIM28	AIP	0.004355248063802719
SOX2	NFATC3	0.004355177748948336
LEF1	CUL1	0.004355053883045912
LEF1	SOX13	0.004355050157755613
FOXH1	SMARCC1	0.004354873672127724
CTNNB1	ERCC-00111	0.004354772157967091
PRDM1	ZFPM2	0.0043546054512262344
HAND2	ALPK2	0.004354545380920172
KLF5	POU2F2	0.004354218021035194
STAT3	TRAPPC8	0.0043540396727621555
SOX2	RPE	0.00435394374653697
AR	MCM2	0.004353930242359638
FOXP1	CXXC1	0.004353926982730627
AR	EGR1	0.004353811498731375
MLLT3	NEDD9	0.004353660158813
SOX17	SH3RF1	0.004353638272732496
AR	MITF	0.004353622440248728
AR	NHLH2	0.004353577736765146
TFAP2A	DNAAF2	0.004353516735136509
TFAP2A	TMOD1	0.004353459924459457
SOX2	MRPS35	0.004353326745331287
TP53	NCOA6	0.004353066440671682
TP53	ADAMTS3	0.004353031516075134
SOX2	FUS	0.004352943040430546
MXI1	ARID3A	0.004352739080786705
JUND	STK17B	0.0043527232483029366
POU5F1	PIP4K2A	0.004352721385657787
KLF5	HEG1	0.004352646414190531
BCL11A	ESCO2	0.00435255141928792
KLF5	FLRT3	0.0043525355868041515
NANOG	RBPJ	0.004352443385869265
GATA3	E2F3	0.004352294374257326
ZFP42	LGR4	0.004352011252194643
SOX2	RBM14	0.004351986572146416
TP53	TMSB15B	0.004351838957518339
CTNNB1	SPPL2A	0.004351679235696793
TP53	FLI1	0.004351614508777857
TEAD4	PMP22	0.00435121962800622
GATA3	ALYREF	0.004351135343313217
GATA2	ODC1	0.004350936971604824
MXI1	EOMES	0.0043509057722985744
EGR1	GNG11	0.004350815899670124
GATA3	HOXB2	0.004350535571575165
SOX2	POLR2G	0.004350030794739723
TP53	ARID3A	0.004349778406322002
EGR1	PIP4K2A	0.004349694121629
POU5F1	CNTRL	0.004349455703049898
FOXP1	SOX13	0.004349438473582268
SOX2	RIOK1	0.0043493895791471004
PRDM1	KLF7	0.0043493350967764854
GATA3	ZBTB2	0.004349292255938053
JUND	CRX	0.00434895558282733
SNAI2	FAM89A	0.004348864778876305
AR	GABRB3	0.00434867525473237
GATA6	ZEB1	0.0043485090136528015
BCL11A	APC	0.004348441958427429
STAT3	CSDE1	0.0043484121561050415
GATA3	U2AF1	0.004348383750766516
TP53	ERCC-00095	0.0043481579050421715
TP53	FLRT2	0.004348146263509989
GATA6	TBX3	0.004348136950284243
MLLT3	CCDC81	0.004347966983914375
SOX17	MAML3	0.00434771878644824
CTNNB1	ZIC3	0.004347437992691994
AR	MCM6	0.004347159992903471
KLF5	WDR5	0.004346948117017746
SOX2	GATA2	0.00434693181887269
FOXH1	RUNX1	0.004346873145550489
JUND	NR2C1	0.004346609581261873
TFAP2A	REL	0.004346352070569992
TEAD4	WWTR1	0.004346209112554789
HAND2	MYOF	0.004346201661974192
MXI1	YPEL5	0.004346170462667942
EOMES	ASB4	0.004346164409071207
AR	PATZ1	0.004346023313701153
PRDM1	KLF6	0.004345898982137442
SNAI2	SOX3	0.004345637746155262
TRIM28	DACH1	0.004345627501606941
FOXH1	HEG1	0.004345276392996311
JUND	FLRT2	0.00434510875493288
GATA3	UPF2	0.004344802815467119
FOXP1	KLF7	0.004344801418483257
SOX2	TEX10	0.004344794433563948
TFAP2A	AFF1	0.004344628192484379
STAT3	CCPG1	0.0043446277268230915
NANOG	ZNF202	0.004344509448856115
MXI1	DDHD2	0.004344412125647068
BCL11A	RBBP8	0.004344286397099495
JUND	PLCB4	0.004344223998486996
STAT3	DTL	0.004344171844422817
AR	RFXANK	0.004344157874584198
SOX2	TNFRSF11B	0.004344124812632799
GATA3	SRSF2	0.004343991633504629
STAT3	PTMA	0.00434390502050519
PRDM1	NHLH2	0.0043436698615550995
FOXH1	ITPR2	0.004343654494732618
SOX2	ZNF30	0.004343631211668253
TRIM28	TBX20	0.004343629814684391
EOMES	CDH11	0.004343467298895121
BCL11A	PHB2	0.0043434626422822475
AR	TDP2	0.004343328066170216
EGR1	COL4A6	0.00434309896081686
TFAP2A	ELMOD2	0.004343066830188036
GATA4	PCDH7	0.004343056585639715
EOMES	TLE3	0.004343036096543074
TEAD4	RORB	0.004342792555689812
CTNNB1	TFAP2A	0.0043426561169326305
TFAP2A	PLOD2	0.004342337138950825
TP53	ELL2	0.004342188127338886
TEAD4	PDGFRA	0.004342037718743086
MLLT3	APLNR	0.004341968800872564
MXI1	DAAM1	0.0043419296853244305
NANOG	UBTF	0.00434150779619813
STAT3	STAT2	0.004341235384345055
STAT3	TRIM27	0.004341217689216137
HAND2	TJP2	0.0043409522622823715
TP53	CDCA2	0.004340820480138063
KLF5	BMPER	0.004340664017945528
ZFP42	ATG4C	0.004340618848800659
NANOG	DLGAP5	0.00434059277176857
SMAD2	ERCC-00076	0.004340571351349354
TRIM28	SLITRK2	0.004340527579188347
CTNNB1	TEAD4	0.004340465180575848
KLF5	BCL11B	0.004340412560850382
GATA3	PDGFRA	0.004340129904448986
POU5F1	TFPI	0.004339998122304678
GATA6	ZCCHC11	0.004339982755482197
FOXH1	PREPL	0.004339978564530611
MLLT3	HEG1	0.004339839331805706
DNMT3B	NCAPG	0.004339822567999363
TP53	TBC1D4	0.004339820705354214
PRDM1	ZNF587	0.004339712671935558
TRIM28	RHAG	0.004339712206274271
JUND	PLK2	0.004339670762419701
PRDM1	TTC39B	0.004339635372161865
GATA3	BMPER	0.004339554347097874
AR	HIST1H1B	0.0043395343236625195
NANOG	GTF3C4	0.004339433275163174
ZFP42	ZNF587	0.004339431878179312
MLLT3	LZTS1	0.004339362494647503
DNMT3B	TJP2	0.004339180886745453
FOXH1	RFESD	0.004339087288826704
SOX2	APEX1	0.004339061677455902
STAT3	MEX3C	0.004338886588811874
KLF5	HOXB2	0.004338808357715607
DNMT3B	PGM2	0.004338798578828573
ZFP42	VHL	0.004338528960943222
KLF5	ZNF219	0.0043385024182498455
ZFP42	NRIP1	0.004338400438427925
STAT3	LIMD1	0.004338358528912067
GATA3	ILF3	0.0043381815776228905
LEF1	CCNB2	0.004338168539106846
LEF1	TFB2M	0.0043380591087043285
DNMT3B	ZBTB2	0.004337972495704889
LEF1	AMN1	0.004337707068771124
BCL11A	MRPS30	0.004337595775723457
FOXP1	ARID3A	0.0043375929817557335
GATA2	SOX3	0.004337554331868887
EZH2	ZRANB2	0.004337327554821968
PRDM1	DRAM2	0.0043371934443712234
FOXH1	ELL2	0.004336986690759659
HAND2	ZFHX3	0.0043364702723920345
TEAD4	TDRD7	0.004336201585829258
TRIM28	TGFB1I1	0.004335666541010141
JUND	HELZ	0.004335645120590925
POU5F1	QPCT	0.004335527773946524
EZH2	ETV1	0.004335456062108278
PRDM1	FAM188A	0.004335384350270033
TFAP2A	MAFF	0.004335363861173391
PRDM1	KIAA1324L	0.004335344769060612
PRDM1	PPAPDC1A	0.004335316363722086
STAT3	HNRNPAB	0.0043353126384317875
AR	RFC3	0.004335267934948206
TEAD4	ALG6	0.00433448376134038
DNMT3B	SFRP1	0.004334310069680214
FOXH1	MAMLD1	0.004334211815148592
LEF1	ZBTB2	0.004333989694714546
KLF5	TWIST1	0.0043337382376194
CTNNB1	KAT6A	0.004333655349910259
MLLT3	RBBP4	0.0043336255475878716
FOXP1	FOXH1	0.004333597607910633
BCL11A	HNRNPD	0.004333434160798788
TP53	CPE	0.00433331448584795
EZH2	HOXB2	0.004333278629928827
HAND2	USP44	0.004332742653787136
TEAD4	RGS5	0.004332708194851875
STAT3	CD9	0.00433238223195076
STAT3	ERCC-00136	0.004332325421273708
NANOG	TFB2M	0.004332113545387983
LEF1	PLCB4	0.004332038573920727
EZH2	HOMER1	0.004332012962549925
TP53	EXO1	0.004331931937485933
PRDM1	CCDC82	0.0043317293748259544
LEF1	CRABP2	0.004331707954406738
AR	MSANTD3-TMEFF1	0.004331679083406925
GATA3	CCNB2	0.004331586882472038
TEAD4	GPSM2	0.004331525415182114
FOXP1	DLGAP5	0.004331470932811499
CTNNB1	PPARGC1B	0.004331241361796856
EZH2	MIF	0.0043310727924108505
GATA6	EGF	0.004331051371991634
MLLT3	KLHL6	0.004331028088927269
TP53	GTF2H2D	0.00433101411908865
SMAD2	PDCD4	0.004331008065491915
DNMT3B	CXXC1	0.004330367315560579
AR	GSC	0.004330075811594725
MLLT3	PPT2	0.00432992959395051
GATA3	SPPL2A	0.004329871851950884
EZH2	XRCC6	0.004329850897192955
LEF1	BAG3	0.0043297866359353065
EGR1	MBOAT1	0.004329477436840534
TEAD4	FLRT2	0.004329080693423748
POU5F1	MEIS2	0.004329056479036808
TEAD4	LGR5	0.004328962881118059
LEF1	MAFG	0.004328771959990263
GATA4	BNIP3	0.004328666254878044
STAT3	SNAPC3	0.004328133538365364
DNMT3B	CA14	0.0043281083926558495
FOXP1	DDX54	0.004328057169914246
TEAD4	PGR	0.004327845294028521
TFAP2A	SLCO2A1	0.004327807575464249
SOX2	PPPDE1	0.0043277619406580925
EOMES	SNAI1	0.004327631089836359
NANOG	MYCN	0.0043274713680148125
TP53	TMEM38B	0.0043274047784507275
STAT3	UPF1	0.0043273428454995155
TEAD4	ZNF488	0.004327211994677782
CTNNB1	TMSB15B	0.004326970316469669
DNMT3B	ZNF202	0.004326785448938608
HAND2	SLC39A11	0.004326765425503254
POU5F1	RFESD	0.0043267360888421535
CTNNB1	KLF7	0.004326667636632919
NANOG	CCDC138	0.004326511174440384
GATA3	MRPL1	0.004326175432652235
STAT3	POU2F1	0.004326147958636284
BCL11A	SRSF2	0.004326106980443001
SMAD2	KIAA1467	0.004325948655605316
NANOG	ATG4C	0.004325503017753363
AR	RAVER2	0.0043254150077700615
MXI1	GATM	0.004325323738157749
CTNNB1	ESPL1	0.0043252878822386265
TP53	XRN1	0.004325211513787508
GATA2	RAI14	0.004325203597545624
STAT3	RNF13	0.004325199872255325
MXI1	TCF7L1	0.004325125832110643
TEAD4	PFKFB2	0.004325118847191334
BCL11A	HNRNPAB	0.004325061105191708
TP53	WDR5	0.0043250578455626965
POU5F1	CRHBP	0.004324954003095627
PRDM1	CIITA	0.004324852954596281
GATA3	MCM4	0.004324664361774921
MLLT3	COL4A6	0.004324485082179308
NANOG	NXT2	0.004324468784034252
ZFP42	UPF1	0.004324355162680149
STAT3	POLR2H	0.0043242559768259525
JUND	FST	0.004324011038988829
GATA3	SALL3	0.0043238187208771706
GATA2	MEIS2	0.004323798697441816
GATA2	TWIST1	0.004323597531765699
MLLT3	ELOVL2	0.004323555156588554
TEAD4	FOXD3	0.004323391243815422
AR	TCOF1	0.004323389381170273
SOX2	DLGAP5	0.004323300439864397
NANOG	KIAA1804	0.004323156550526619
OTX2	CLDN11	0.0043230182491242886
CTNNB1	ATP11B	0.004322598222643137
LEF1	SRSF3	0.00432245759293437
STAT3	YBX1	0.0043223523534834385
AR	PER3	0.004322312772274017
TP53	PBXIP1	0.004322221037000418
SOX17	MCCC1	0.004322127439081669
MXI1	TMEM47	0.004322105553001165
GATA3	SNRPD1	0.00432200450450182
TP53	NFKBIB	0.004321970045566559
TFAP2A	BNIP3	0.004321811720728874
TEAD4	SNX14	0.0043217516504228115
OTX2	ERCC-00076	0.0043217455968260765
EGR1	PHF21A	0.0043216245248913765
BCL11A	TRIP13	0.004321456886827946
OTX2	APOBEC3C	0.004321173764765263
EOMES	PDE3B	0.004321129061281681
TFAP2A	RBFOX2	0.004321104381233454
SOX2	RUVBL2	0.0043207621201872826
FOXH1	PLAU	0.004320749547332525
CTNNB1	PRIC285	0.004320433828979731
AR	SNRPD1	0.0043200175277888775
MLLT3	CITED2	0.004319985397160053
BCL11A	ZRANB2	0.004319379571825266
MLLT3	H1F0	0.004319351632148027
FOXH1	GABRB2	0.004319303203374147
MXI1	PURA	0.00431918865069747
CTNNB1	PURA	0.004318744409829378
FOXH1	SOX17	0.004318540915846825
JUND	CTNNB1	0.004318514373153448
KLF5	NRIP1	0.004318504594266415
FOXH1	SMARCD3	0.004318476188927889
NANOG	WDHD1	0.004318407271057367
STAT3	SENP7	0.004318375140428543
GATA3	ENC1	0.004318151157349348
AR	SLC19A2	0.004318132996559143
SOX2	PRKACB	0.004318127874284983
EOMES	YPEL5	0.004318048246204853
JUND	DLC1	0.004317927174270153
TEAD4	KLF6	0.004317858722060919
BCL11A	ERCC-00009	0.00431778421625495
EGR1	FOXP1	0.004317710176110268
BCL11A	SKIL	0.004317418672144413
PRDM1	DKK1	0.004317400045692921
FOXP1	UPF2	0.004317323211580515
CTNNB1	PNPLA8	0.004317259415984154
FOXP1	BTBD10	0.004317232873290777
KLF5	ZNF239	0.004317217040807009
SMAD2	JMJD1C	0.004316888749599457
PRDM1	PLAGL1	0.004316854756325483
EGR1	ETV4	0.004316776990890503
CTNNB1	CXXC1	0.004316710401326418
KLF5	ASB9	0.004316497128456831
DNMT3B	COMMD10	0.004316029604524374
KLF5	GATA6	0.004316022153943777
TEAD4	DACH1	0.004315842874348164
EZH2	TRAF6	0.004315814469009638
LEF1	GLIPR2	0.004315515514463186
TFAP2A	DNMT1	0.004315428901463747
FOXH1	TCF4	0.0043153781443834305
BCL11A	ZNF280B	0.004315316677093506
TFAP2A	KLF8	0.004315298981964588
AR	AGPAT5	0.004315157886594534
FOXH1	TCF19	0.004315079655498266
JUND	ETS1	0.004315051715821028
FOXH1	TFE3	0.00431504100561142
TEAD4	TLE2	0.004315016325563192
TFAP2A	XRCC6	0.004314800724387169
GATA3	ZEB2	0.004314681980758905
OTX2	ERCC-00002	0.004314337857067585
SOX17	VIM	0.0043143355287611485
STAT3	PHLDB2	0.004314199555665255
SOX17	ZCCHC11	0.00431418139487505
CTNNB1	KHDRBS2	0.004314173944294453
PRDM1	MAFF	0.004313925746828318
TEAD4	BUB1B	0.0043137818574905396
TEAD4	AIRE	0.0043131280690431595
EOMES	FER	0.004313077311962843
SOX2	RUVBL1	0.0043128784745931625
MLLT3	DLC1	0.004312726203352213
PRDM1	POLB	0.004312694538384676
TEAD4	GPC6	0.004312520381063223
EZH2	MSANTD3-TMEFF1	0.004312514793127775
GATA2	ISL1	0.004312458913773298
HAND2	AIRE	0.004312247969210148
TP53	ZFYVE16	0.004312191158533096
STAT3	BMPR1A	0.004311814904212952
GATA2	SPP1	0.004311807919293642
FOXP1	CCNE2	0.004311650991439819
FOXP1	PLAGL1	0.004311262629926205
EGR1	MCM3	0.00431122537702322
EGR1	PFKFB2	0.004311125259846449
LEF1	HDGF	0.004311123862862587
SOX2	AEBP1	0.004311081487685442
MLLT3	OXTR	0.00431106286123395
BCL11A	NAA15	0.004311036318540573
EOMES	MAPK10	0.004311023745685816
MLLT3	UNC5C	0.00431094178929925
HAND2	SMAD6	0.004310828633606434
ZFP42	MAFF	0.004310687072575092
BCL11A	ALG6	0.004310590215027332
NANOG	ZNF142	0.004310529679059982
FOXH1	SPP1	0.0043101138435304165
EGR1	ASH2L	0.004310012795031071
LEF1	CCNE2	0.00430986937135458
FOXP1	BTF3	0.004309605807065964
SOX2	SRSF1	0.00430951826274395
AR	PRIM1	0.004309420939534903
DNMT3B	KIF15	0.00430934876203537
EZH2	STIM2	0.0043092831037938595
BCL11A	UTP18	0.0043091680854558945
POU5F1	NFIB	0.00430896133184433
ZFP42	PROM1	0.004308956675231457
STAT3	ERCC-00130	0.004308814648538828
STAT3	SYNE2	0.004308807663619518
SOX2	ATG4C	0.004308780655264854
NANOG	RUVBL1	0.004308705218136311
EZH2	POLR1A	0.004308639094233513
EGR1	PLK2	0.004308636765927076
SMAD2	BNIP3	0.004308625124394894
FOXP1	KIAA0528	0.004308586474508047
TEAD4	MXI1	0.004308225587010384
NANOG	PRMT6	0.004308172035962343
STAT3	CCNB2	0.004308008588850498
TEAD4	ETS1	0.004308003466576338
POU5F1	ST8SIA4	0.004307800438255072
TEAD4	ATG4C	0.0043076337315142155
OTX2	KIAA1467	0.004307261202484369
JUND	TGFBR3	0.004307184834033251
HAND2	MAN1A1	0.00430695666000247
GATA2	MEIS1	0.004306955263018608
GATA3	SRC	0.004306828137487173
PRDM1	JMJD1C	0.0043066577054560184
FOXP1	XRCC6	0.004306348040699959
EOMES	COL4A1	0.0043061841279268265
TP53	TCF4	0.004305811133235693
JUND	SOX5	0.004305235575884581
EZH2	TCEA1	0.0043051945976912975
JUND	NFAT5	0.004305179230868816
FOXH1	CEP55	0.0043049585074186325
NANOG	UNC5D	0.004304909147322178
AR	CCNA2	0.004304900299757719
CTNNB1	SNX14	0.00430478248745203
CTNNB1	CASD1	0.004304775036871433
NANOG	SPP1	0.004304729402065277
HAND2	PRDM1	0.004304629750549793
TP53	CD48	0.004304521717131138
EGR1	CA14	0.004304476082324982
PRDM1	MME	0.0043043820187449455
SOX2	ERCC-00062	0.004304208792746067
KLF5	TIPIN	0.004304131492972374
LEF1	RBBP8	0.004303812514990568
JUND	ARID3B	0.0043037873692810535
SMAD2	CTNNB1	0.004303622059524059
TFAP2A	SEMA6D	0.004303610417991877
FOXH1	BTG2	0.004303595516830683
POU5F1	PELI2	0.004303593188524246
GATA2	E2F3	0.004303299356251955
AR	ARL4A	0.0043031019158661366
TRIM28	ALPK2	0.004302883055061102
TEAD4	RFESD	0.004302328452467918
JUND	ALPK2	0.004302086774259806
PRDM1	SMARCD3	0.00430197361856699
LEF1	MCM4	0.004301899112761021
FOXH1	ZNF585B	0.004301754292100668
SMAD2	C12ORF23	0.004301641136407852
SNAI2	GATA3	0.004301622975617647
JUND	ERCC-00111	0.0043016173876821995
HAND2	PDGFRA	0.004301510285586119
SOX2	HLX	0.004301386885344982
EZH2	WDR35	0.004301052074879408
STAT3	SALL3	0.004301045555621386
HAND2	AIP	0.004300861619412899
SNAI2	HESX1	0.004300768952816725
SNAI2	UNC5C	0.004300662782043219
GATA2	NR0B1	0.004300606437027454
SOX2	SMARCC1	0.0043005626648664474
FOXH1	MXD4	0.00430041179060936
PRDM1	BCAR3	0.004300394095480442
EGR1	AIP	0.004300361033529043
EZH2	ECI2	0.004300222732126713
PRDM1	FXR1	0.004300167318433523
EGR1	TP53INP1	0.004299928434193134
GATA2	SERPINE2	0.004299924708902836
LEF1	MYCN	0.004299861844629049
POU5F1	KLF5	0.004299730062484741
JUND	DMBX1	0.004299638792872429
CTNNB1	DAAM1	0.004299565684050322
EOMES	SNX16	0.004299524240195751
PRDM1	FER	0.004299377556890249
POU5F1	PPT2	0.004299247171729803
LEF1	ASB9	0.00429918896406889
FOXH1	POLR2D	0.004299125634133816
FOXH1	OTUD6B	0.004298756364732981
STAT3	ERCC-00096	0.004298696760088205
NANOG	NFATC3	0.004298694897443056
JUND	KLHL4	0.00429837079718709
PRDM1	ERCC-00062	0.0042982520535588264
GATA4	ARL4D	0.004298162180930376
FOXH1	LGR5	0.004298060201108456
NANOG	TRUB1	0.0042978934943675995
HAND2	GLIPR2	0.00429728627204895
GATA2	LMO2	0.004297229927033186
CTNNB1	GRPR	0.004297196865081787
SOX17	LEPREL1	0.004297187086194754
BCL11A	ARID4B	0.004297106526792049
EOMES	COL1A2	0.004296749364584684
EGR1	WDR12	0.004296573344618082
PRDM1	BRWD1	0.004296537954360247
MXI1	H1F0	0.004296374041587114
TFAP2A	ITGA5	0.00429634191095829
KLF5	HOXB7	0.004296204075217247
GATA6	AGL	0.004296091850847006
MLLT3	NEDD4	0.004295933526009321
CTNNB1	SNX18	0.004295919090509415
STAT3	POLR2K	0.004295858554542065
GATA3	PTMA	0.0042957728728652
AR	PGM2	0.004295720718801022
TFAP2A	NUCB2	0.004295309539884329
ZFP42	HELZ	0.004294940270483494
TP53	SMAD5	0.004294934216886759
AR	LEF1	0.0042947581969201565
SOX2	RFPL2	0.004294664599001408
EGR1	QPCT	0.004294613841921091
SOX2	TGFB1I1	0.004294602666050196
KLF5	ST3GAL6	0.004294289741665125
BCL11A	C4ORF46	0.004294253885746002
SOX2	RFESD	0.004294238053262234
AR	CHAF1A	0.004294215235859156
TEAD4	VPS54	0.004293948411941528
TRIM28	ANGPT2	0.004293342120945454
HAND2	MXD4	0.004293224308639765
FOXH1	CREB3L2	0.004293123260140419
JUND	ZFHX3	0.004292923025786877
SOX17	TRERF1	0.004292619880288839
ZFP42	SYNE2	0.00429254025220871
AR	SOX3	0.004292241297662258
JUND	PPP1R9A	0.004292232450097799
SOX2	POLR2F	0.004292062949389219
TEAD4	ZNF8	0.004291882272809744
PRDM1	MLLT3	0.00429185526445508
BCL11A	RMI1	0.004291726741939783
TP53	ST8SIA1	0.004291513469070196
EOMES	DACH1	0.004291451070457697
PRDM1	ERCC-00136	0.004291174933314323
SOX2	KLHL12	0.0042910161428153515
JUND	WWTR1	0.004290995188057423
PRDM1	ATF6	0.004290875978767872
CTNNB1	PRICKLE1	0.004290788434445858
TP53	ESRRG	0.004290743265300989
ZFP42	ZNF8	0.004290721379220486
FOXH1	XRCC5	0.004290687385946512
KLF5	PPARGC1B	0.004290496930480003
FOXP1	FASTKD3	0.004290400538593531
CTNNB1	CCNE2	0.004290224518626928
GATA3	ZBTB38	0.004289613105356693
PRDM1	PPP1R9A	0.0042894924990832806
DNMT3B	KIAA1109	0.004289448261260986
GATA3	IFI16	0.004289355129003525
AR	HMGN2	0.004289217758923769
OTX2	PRDM1	0.004289187025278807
FOXP1	PCDH7	0.004288733936846256
AR	TFDP1	0.004288729280233383
TP53	ZNF24	0.004288674332201481
JUND	SUPT7L	0.004288633354008198
DNMT3B	AKAP2	0.004288618452847004
GATA2	ARID3A	0.004288563504815102
OTX2	OXTR	0.004288294352591038
BCL11A	NAP1L3	0.004288232885301113
BCL11A	RBPJ	0.004288135562092066
AR	POLR2F	0.004288072697818279
STAT3	SPIB	0.0042878552339971066
TRIM28	COL5A2	0.004287780728191137
TEAD4	NUAK1	0.004287442192435265
TEAD4	CD48	0.004287418909370899
TEAD4	CASD1	0.004287321586161852
EGR1	DKK4	0.004286980256438255
EOMES	RPL17-C18ORF32	0.00428692577406764
SOX2	SRSF10	0.004286853596568108
FOXH1	MLLT6	0.0042866794392466545
POU5F1	SLCO2A1	0.004286603536456823
PRDM1	ERCC-00112	0.004286438226699829
LEF1	APEX1	0.004286336246877909
LEF1	NRP2	0.004286326002329588
CTNNB1	FST	0.004286227747797966
POU5F1	NHLH2	0.004286091774702072
EZH2	MRPS35	0.004285937175154686
JUND	ERCC-00131	0.0042859287932515144
TFAP2A	FAM89A	0.004285865463316441
STAT3	KIF23	0.004285804461687803
GATA3	WLS	0.004285737406462431
SOX2	ERCC-00025	0.004285726230591536
BCL11A	HRSP12	0.004285696428269148
TEAD4	AFF1	0.004285432398319244
BCL11A	POLR1C	0.0042852782644331455
SOX17	GCA	0.00428526196628809
LEF1	PMP22	0.0042849075980484486
TEAD4	HOXB3	0.0042848433367908
AR	ODC1	0.0042848000302910805
AR	CPVL	0.004284786060452461
EZH2	WDFY1	0.00428477069362998
SMAD2	MDM4	0.004284725058823824
LEF1	AIP	0.004284662660211325
FOXH1	TGFB1I1	0.004284602589905262
EGR1	DEK	0.004284460563212633
NANOG	FAM135A	0.004284089431166649
AR	SNAI2	0.004283752758055925
MXI1	SAMD3	0.00428334716707468
LEF1	PSMD9	0.004283200949430466
EOMES	ZNF764	0.004283183254301548
EZH2	STAT3	0.004283125977963209
TRIM28	ELMO1	0.004283037967979908
PRDM1	TAF1L	0.004282812587916851
FOXP1	SKA3	0.0042827981524169445
JUND	MALT1	0.004282669629901648
JUND	MATN3	0.004282601177692413
GATA4	GRPR	0.004282215144485235
